cities,zip_codes,regions,code_insee,appartement-loyer-m2,appartement12-loyer-m2,appartement3-loyer-m2,maison-loyer-m2
Foce,20100.0,Corse,2A038,11.6881428198101,16.154371708479,10.7115812259006,8.44539137298215
Forciolo,20190.0,Corse,2A026,11.7518193161526,14.2275611327306,10.7115812259006,8.44539137298215
Fozzano,20143.0,Corse,2A118,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Frasseto,20157.0,Corse,2A119,11.6881428198101,16.154371708479,11.0768549197773,12.8053391203243
Giuncheto,20100.0,Corse,2A038,11.6881428198101,16.154371708479,10.7115812259006,8.44539137298215
Granace,20100.0,Corse,2A038,11.6881428198101,16.154371708479,10.7115812259006,8.44539137298215
Grossa,20100.0,Corse,2A038,11.6881428198101,16.154371708479,10.7115812259006,8.44539137298215
Grosseto-Prugna,20128.0,Corse,2A008,15.6136128631465,16.154371708479,11.0768549197773,12.8053391203243
Grosseto-Prugna,20166.0,Corse,2A008,15.6136128631465,16.154371708479,11.0768549197773,12.8053391203243
Guagno,20160.0,Corse,2A019,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Guargualé,20128.0,Corse,2A008,15.6136128631465,16.154371708479,11.0768549197773,12.8053391203243
Guitera-les-Bains,20153.0,Corse,2A133,11.6881428198101,16.154371708479,11.0768549197773,12.8053391203243
Lecci,20137.0,Corse,2A139,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Letia,20160.0,Corse,2A019,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Levie,20170.0,Corse,2A061,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Lopigna,20139.0,Corse,2A144,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Loreto-di-Tallano,20165.0,Corse,2A146,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Marignana,20141.0,Corse,2A154,11.5133487203194,14.11404306174,10.090333421255,9.69745722952034
Mela,20112.0,Corse,2A011,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Moca-Croce,20140.0,Corse,2A021,11.6881428198101,14.2275611327306,11.0768549197773,12.8053391203243
Monacia-d'Aullène,20171.0,Corse,2A163,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Murzo,20160.0,Corse,2A019,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Ocana,20117.0,Corse,2A085,14.9698276519444,16.154371708479,9.34744122992786,12.8053391203243
Olivese,20140.0,Corse,2A021,11.6881428198101,14.2275611327306,11.0768549197773,12.8053391203243
Olmeto,20113.0,Corse,2A189,11.6881428198101,16.154371708479,11.0768549197773,12.8053391203243
Olmiccia,20112.0,Corse,2A011,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Orto,20125.0,Corse,2A196,11.7518193161526,14.11404306174,10.090333421255,9.69745722952034
Osani,20147.0,Corse,2A197,11.5133487203194,14.11404306174,10.090333421255,9.69745722952034
Ota,20150.0,Corse,2A198,11.5133487203194,14.9854852303166,10.090333421255,9.69745722952034
Palneca,20134.0,Corse,2A089,11.7518193161526,14.2275611327306,9.34744122992786,8.44539137298215
Partinello,20147.0,Corse,2A197,11.5133487203194,14.11404306174,10.090333421255,9.69745722952034
Pastricciola,20121.0,Corse,2A027,12.6179969679342,14.9854852303166,10.090333421255,12.8053391203243
Peri,20167.0,Corse,2A001,15.5437849334297,14.9854852303166,12.8280874561858,12.8053391203243
Petreto-Bicchisano,20140.0,Corse,2A021,11.6881428198101,14.2275611327306,11.0768549197773,12.8053391203243
Piana,20115.0,Corse,2A212,11.5133487203194,14.9854852303166,10.090333421255,9.69745722952034
Pianottoli-Caldarello,20131.0,Corse,2A215,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Pietrosella,20166.0,Corse,2A008,15.6136128631465,16.154371708479,11.0768549197773,12.8053391203243
Pila-Canale,20123.0,Corse,2A091,11.6881428198101,14.2275611327306,10.7115812259006,8.44539137298215
Poggiolo,20125.0,Corse,2A196,11.7518193161526,14.11404306174,10.090333421255,9.69745722952034
Poggiolo,20160.0,Corse,2A019,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Porto-Vecchio,20137.0,Corse,2A139,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Propriano,20110.0,Corse,2A018,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Quasquara,20142.0,Corse,2A056,11.6881428198101,16.154371708479,11.0768549197773,12.8053391203243
Quenza,20122.0,Corse,2A254,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Renno,20160.0,Corse,2A019,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Rezza,20121.0,Corse,2A027,12.6179969679342,14.9854852303166,10.090333421255,12.8053391203243
Rosazia,20121.0,Corse,2A027,12.6179969679342,14.9854852303166,10.090333421255,12.8053391203243
Salice,20121.0,Corse,2A027,12.6179969679342,14.9854852303166,10.090333421255,12.8053391203243
Sampolo,20134.0,Corse,2A089,11.7518193161526,14.2275611327306,9.34744122992786,8.44539137298215
Sari-Solenzara,20145.0,Corse,2A269,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Sari-d'Orcino,20151.0,Corse,2A014,11.5133487203194,14.9854852303166,12.8280874561858,12.8053391203243
Sarrola-Carcopino,20167.0,Corse,2A001,15.5437849334297,14.9854852303166,12.8280874561858,12.8053391203243
Sartène,20100.0,Corse,2A038,11.6881428198101,16.154371708479,10.7115812259006,8.44539137298215
Serra-di-Ferro,20140.0,Corse,2A021,11.6881428198101,14.2275611327306,11.0768549197773,12.8053391203243
Serra-di-Scopamène,20127.0,Corse,2A278,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Serriera,20147.0,Corse,2A197,11.5133487203194,14.11404306174,10.090333421255,9.69745722952034
Soccia,20125.0,Corse,2A196,11.7518193161526,14.11404306174,10.090333421255,9.69745722952034
Sollacaro,20140.0,Corse,2A021,11.6881428198101,14.2275611327306,11.0768549197773,12.8053391203243
Sorbollano,20152.0,Corse,2A285,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Sotta,20146.0,Corse,2A288,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Sant'Andréa-d'Orcino,20151.0,Corse,2A014,11.5133487203194,14.9854852303166,12.8280874561858,12.8053391203243
San-Gavino-di-Carbini,20170.0,Corse,2A061,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Sainte-Lucie-de-Tallano,20112.0,Corse,2A011,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Santa-Maria-Figaniella,20143.0,Corse,2A118,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Santa-Maria-Siché,20190.0,Corse,2A026,11.7518193161526,14.2275611327306,10.7115812259006,8.44539137298215
Tasso,20134.0,Corse,2A089,11.7518193161526,14.2275611327306,9.34744122992786,8.44539137298215
Tavaco,20167.0,Corse,2A001,15.5437849334297,14.9854852303166,12.8280874561858,12.8053391203243
Tavera,20163.0,Corse,2A324,11.7518193161526,14.2275611327306,10.090333421255,9.69745722952034
Tolla,20117.0,Corse,2A085,14.9698276519444,16.154371708479,9.34744122992786,12.8053391203243
Ucciani,20133.0,Corse,2A062,12.6179969679342,14.2275611327306,12.8280874561858,12.8053391203243
Urbalacone,20128.0,Corse,2A008,15.6136128631465,16.154371708479,11.0768549197773,12.8053391203243
Valle-di-Mezzana,20167.0,Corse,2A001,15.5437849334297,14.9854852303166,12.8280874561858,12.8053391203243
Vero,20172.0,Corse,2A345,12.6179969679342,14.9854852303166,12.8280874561858,12.8053391203243
Vico,20118.0,Corse,2A090,11.5133487203194,14.9854852303166,10.090333421255,12.8053391203243
Vico,20160.0,Corse,2A019,12.6179969679342,14.11404306174,10.090333421255,12.8053391203243
Viggianello,20110.0,Corse,2A018,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Villanova,20167.0,Corse,2A001,15.5437849334297,14.9854852303166,12.8280874561858,12.8053391203243
Zérubia,20116.0,Corse,2A024,11.6881428198101,14.2275611327306,11.0768549197773,8.44539137298215
Zévaco,20173.0,Corse,2A358,11.7518193161526,16.154371708479,10.7115812259006,12.8053391203243
Zicavo,20132.0,Corse,2A359,11.6881428198101,14.2275611327306,10.7115812259006,8.44539137298215
Zigliara,20190.0,Corse,2A026,11.7518193161526,14.2275611327306,10.7115812259006,8.44539137298215
Zonza,20124.0,Corse,2A362,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Zonza,20144.0,Corse,2A362,12.2635457558243,14.2275611327306,10.7115812259006,8.44539137298215
Zoza,20112.0,Corse,2A011,12.2635457558243,16.154371708479,10.7115812259006,8.44539137298215
Aghione,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Aiti,20244.0,Corse,2B003,11.5133487203194,14.11404306174,8.63288405198353,9.69745722952034
Alando,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Albertacce,20224.0,Corse,2B007,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Aléria,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Algajola,20220.0,Corse,2B010,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Altiani,20251.0,Corse,2B012,10.8347239493768,14.11404306174,10.090333421255,8.44539137298215
Alzi,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Ampriani,20272.0,Corse,2B015,10.0088791767759,13.4266219830608,8.63288405198353,9.30314490626378
Antisanti,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Aregno,20220.0,Corse,2B010,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Asco,20276.0,Corse,2B023,12.5915874237013,13.634467343883,10.090333421255,9.30314490626378
Avapessa,20225.0,Corse,2B025,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Barbaggio,20253.0,Corse,2B029,11.6346260441073,14.9537855759441,10.8779544456154,10.0389399896356
Barrettali,20228.0,Corse,2B030,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Bastia,20200.0,Corse,2B033,15.0282409425974,15.949173271341,12.8675875912423,12.6254734633102
Bastia,20600.0,Corse,2B033,15.0282409425974,15.949173271341,12.8675875912423,12.6254734633102
Belgodère,20226.0,Corse,2B034,11.6346260441073,15.4014339395924,11.139815019915,9.69745722952034
Bigorno,20252.0,Corse,2B036,12.0922938917199,15.4014339395924,9.63352429790007,9.30314490626378
Biguglia,20620.0,Corse,2B037,13.335470816281,16.2499236626903,11.6535497621808,12.1771616579052
Bisinchi,20235.0,Corse,2B039,10.0735752578069,13.4614616673977,8.76363229814067,10.0389399896356
Borgo,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Brando,20222.0,Corse,2B043,12.0226220014864,15.0759028994858,10.8779544456154,10.0389399896356
Bustanico,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Cagnano,20228.0,Corse,2B030,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Calacuccia,20224.0,Corse,2B007,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Calenzana,20214.0,Corse,2B049,12.5915874237013,14.9854852303166,10.090333421255,9.69745722952034
Calenzana,20260.0,Corse,2B049,12.5915874237013,14.9854852303166,10.090333421255,9.69745722952034
Calvi,20260.0,Corse,2B049,12.5915874237013,14.9854852303166,10.090333421255,9.69745722952034
Cambia,20244.0,Corse,2B003,11.5133487203194,14.11404306174,8.63288405198353,9.69745722952034
Campana,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Campi,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Campile,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Campitello,20252.0,Corse,2B036,12.0922938917199,15.4014339395924,9.63352429790007,9.30314490626378
Canale-di-Verde,20230.0,Corse,2B057,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Canari,20217.0,Corse,2B058,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Canavaggia,20235.0,Corse,2B039,10.0735752578069,13.4614616673977,8.76363229814067,10.0389399896356
Carcheto-Brustico,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Carpineto,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Carticasi,20244.0,Corse,2B003,11.5133487203194,14.11404306174,8.63288405198353,9.69745722952034
Casabianca,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Casalta,20215.0,Corse,2B072,10.0735752578069,13.4266219830608,8.63288405198353,9.30314490626378
Casamaccioli,20224.0,Corse,2B007,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Casanova,20250.0,Corse,2B074,12.6179969679342,14.9854852303166,9.34744122992786,9.69745722952034
Casevecchie,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Castellare-di-Casinca,20213.0,Corse,2B077,11.1279276715606,13.4266219830608,8.63288405198353,9.30314490626378
Castellare-di-Mercurio,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Castello-di-Rostino,20235.0,Corse,2B039,10.0735752578069,13.4614616673977,8.76363229814067,10.0389399896356
Castifao,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Castiglione,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Castineta,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Castirla,20236.0,Corse,2B083,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Cateri,20225.0,Corse,2B025,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Centuri,20238.0,Corse,2B086,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Cervione,20221.0,Corse,2B087,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Chiatra,20230.0,Corse,2B057,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Corbara,20220.0,Corse,2B010,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Corbara,20256.0,Corse,2B093,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Corscia,20224.0,Corse,2B007,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Corte,20250.0,Corse,2B074,12.6179969679342,14.9854852303166,9.34744122992786,9.69745722952034
Costa,20226.0,Corse,2B034,11.6346260441073,15.4014339395924,11.139815019915,9.69745722952034
Croce,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Crocicchia,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Erbajolo,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Érone,20244.0,Corse,2B003,11.5133487203194,14.11404306174,8.63288405198353,9.69745722952034
Ersa,20275.0,Corse,2B107,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Farinole,20253.0,Corse,2B029,11.6346260441073,14.9537855759441,10.8779544456154,10.0389399896356
Favalello,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Felce,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Feliceto,20225.0,Corse,2B025,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Ficaja,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Focicchia,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Furiani,20600.0,Corse,2B033,15.0282409425974,15.949173271341,12.8675875912423,12.6254734633102
Galéria,20245.0,Corse,2B121,11.5133487203194,14.9854852303166,10.090333421255,9.69745722952034
Gavignano,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Ghisonaccia,20240.0,Corse,2B123,13.0477257064909,13.4266219830608,10.2631500959392,9.30491504060178
Ghisoni,20227.0,Corse,2B124,10.8347239493768,14.2275611327306,9.34744122992786,8.44539137298215
Giocatojo,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Giuncaggio,20251.0,Corse,2B012,10.8347239493768,14.11404306174,10.090333421255,8.44539137298215
L'Île-Rousse,20220.0,Corse,2B010,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Isolaccio-di-Fiumorbo,20243.0,Corse,2B135,11.7518193161526,13.4266219830608,9.34744122992786,8.44539137298215
Lama,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Lano,20244.0,Corse,2B003,11.5133487203194,14.11404306174,8.63288405198353,9.69745722952034
Lavatoggio,20225.0,Corse,2B025,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Lento,20252.0,Corse,2B036,12.0922938917199,15.4014339395924,9.63352429790007,9.30314490626378
Linguizzetta,20230.0,Corse,2B057,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Loreto-di-Casinca,20215.0,Corse,2B072,10.0735752578069,13.4266219830608,8.63288405198353,9.30314490626378
Lozzi,20224.0,Corse,2B007,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Lucciana,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Lugo-di-Nazza,20240.0,Corse,2B123,13.0477257064909,13.4266219830608,10.2631500959392,9.30491504060178
Lumio,20260.0,Corse,2B049,12.5915874237013,14.9854852303166,10.090333421255,9.69745722952034
Luri,20228.0,Corse,2B030,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Manso,20245.0,Corse,2B121,11.5133487203194,14.9854852303166,10.090333421255,9.69745722952034
Matra,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Mausoléo,20259.0,Corse,2B156,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Mazzola,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Meria,20287.0,Corse,2B159,12.8096797427322,15.0759028994858,10.9413868770707,10.0389399896356
Moïta,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Moltifao,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Monacia-d'Orezza,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Moncale,20214.0,Corse,2B049,12.5915874237013,14.9854852303166,10.090333421255,9.69745722952034
Monte,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Montegrosso,20214.0,Corse,2B049,12.5915874237013,14.9854852303166,10.090333421255,9.69745722952034
Monticello,20220.0,Corse,2B010,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Morosaglia,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Morsiglia,20238.0,Corse,2B086,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Muracciole,20219.0,Corse,2B171,12.6179969679342,14.2275611327306,10.090333421255,8.44539137298215
Murato,20239.0,Corse,2B172,12.0922938917199,15.4014339395924,10.8779544456154,9.69745722952034
Muro,20225.0,Corse,2B025,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Nessa,20225.0,Corse,2B025,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Nocario,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Noceta,20242.0,Corse,2B177,12.6179969679342,14.2275611327306,10.090333421255,8.44539137298215
Nonza,20217.0,Corse,2B058,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Novale,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Novella,20226.0,Corse,2B034,11.6346260441073,15.4014339395924,11.139815019915,9.69745722952034
Occhiatana,20226.0,Corse,2B034,11.6346260441073,15.4014339395924,11.139815019915,9.69745722952034
Ogliastro,20217.0,Corse,2B058,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Olcani,20217.0,Corse,2B058,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Oletta,20232.0,Corse,2B185,12.8326926790851,15.0759028994858,10.8779544456154,10.0389399896356
Olmeta-di-Capocorso,20217.0,Corse,2B058,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Olmeta-di-Tuda,20232.0,Corse,2B185,12.8326926790851,15.0759028994858,10.8779544456154,10.0389399896356
Olmi-Cappella,20259.0,Corse,2B156,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Olmo,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Omessa,20236.0,Corse,2B083,11.5133487203194,13.634467343883,9.63352429790007,9.30314490626378
Ortale,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Ortiporio,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Palasca,20226.0,Corse,2B034,11.6346260441073,15.4014339395924,11.139815019915,9.69745722952034
Pancheraccia,20251.0,Corse,2B012,10.8347239493768,14.11404306174,10.090333421255,8.44539137298215
Pancheraccia,20270.0,Corse,2B002,10.8347239493768,13.4266219830608,9.34744122992786,8.44539137298215
Parata,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Patrimonio,20253.0,Corse,2B029,11.6346260441073,14.9537855759441,10.8779544456154,10.0389399896356
Penta-Acquatella,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Penta-di-Casinca,20213.0,Corse,2B077,11.1279276715606,13.4266219830608,8.63288405198353,9.30314490626378
Perelli,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Pero-Casevecchie,20230.0,Corse,2B057,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Pianello,20272.0,Corse,2B015,10.0088791767759,13.4266219830608,8.63288405198353,9.30314490626378
Piano,20215.0,Corse,2B072,10.0735752578069,13.4266219830608,8.63288405198353,9.30314490626378
Piazzali,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Piazzole,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Piedicorte-di-Gaggio,20251.0,Corse,2B012,10.8347239493768,14.11404306174,10.090333421255,8.44539137298215
Piedicroce,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Piedigriggio,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Piedipartino,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Pie-d'Orezza,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Pietralba,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Pietracorbara,20233.0,Corse,2B224,12.8096797427322,15.0759028994858,10.9413868770707,10.0389399896356
Pietra-di-Verde,20230.0,Corse,2B057,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Pietraserena,20251.0,Corse,2B012,10.8347239493768,14.11404306174,10.090333421255,8.44539137298215
Pietricaggio,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Pietroso,20242.0,Corse,2B177,12.6179969679342,14.2275611327306,10.090333421255,8.44539137298215
Piève,20246.0,Corse,2B230,11.6346260441073,15.4014339395924,10.8779544456154,9.69745722952034
Pigna,20220.0,Corse,2B010,13.0729387819425,13.634467343883,11.139815019915,9.69745722952034
Pino,20228.0,Corse,2B030,12.0226220014864,15.0759028994858,10.9413868770707,10.0389399896356
Piobetta,20234.0,Corse,2B111,10.0088791767759,14.11404306174,10.090333421255,9.69745722952034
Pioggiola,20259.0,Corse,2B156,12.5915874237013,13.634467343883,11.139815019915,9.30314490626378
Poggio-di-Nazza,20240.0,Corse,2B123,13.0477257064909,13.4266219830608,10.2631500959392,9.30491504060178
Poggio-di-Venaco,20250.0,Corse,2B074,12.6179969679342,14.9854852303166,9.34744122992786,9.69745722952034
Poggio-d'Oletta,20232.0,Corse,2B185,12.8326926790851,15.0759028994858,10.8779544456154,10.0389399896356
Poggio-Marinaccio,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Poggio-Mezzana,20230.0,Corse,2B057,10.0088791767759,13.4266219830608,8.63288405198353,9.69745722952034
Polveroso,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Popolasca,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Porri,20215.0,Corse,2B072,10.0735752578069,13.4266219830608,8.63288405198353,9.30314490626378
La Porta,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Prato-di-Giovellina,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Prunelli-di-Casacconi,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Prunelli-di-Fiumorbo,20243.0,Corse,2B135,11.7518193161526,13.4266219830608,9.34744122992786,8.44539137298215
Pruno,20213.0,Corse,2B077,11.1279276715606,13.4266219830608,8.63288405198353,9.30314490626378
Quercitello,20237.0,Corse,2B069,10.7990219673537,13.4614616673977,8.76363229814067,9.30314490626378
Rapaggio,20229.0,Corse,2B052,10.0088791767759,13.4614616673977,8.76363229814067,9.30314490626378
Rapale,20246.0,Corse,2B230,11.6346260441073,15.4014339395924,10.8779544456154,9.69745722952034
Riventosa,20250.0,Corse,2B074,12.6179969679342,14.9854852303166,9.34744122992786,9.69745722952034
Rogliano,20247.0,Corse,2B261,12.8096797427322,15.0759028994858,10.9413868770707,10.0389399896356
Rogliano,20248.0,Corse,2B261,12.8096797427322,15.0759028994858,10.9413868770707,10.0389399896356
Rospigliani,20242.0,Corse,2B177,12.6179969679342,14.2275611327306,10.090333421255,8.44539137298215
Rusio,20244.0,Corse,2B003,11.5133487203194,14.11404306174,8.63288405198353,9.69745722952034
Rutali,20239.0,Corse,2B172,12.0922938917199,15.4014339395924,10.8779544456154,9.69745722952034
Saliceto,20218.0,Corse,2B080,11.6346260441073,15.4014339395924,9.63352429790007,9.69745722952034
Scata,20213.0,Corse,2B077,11.1279276715606,13.4266219830608,8.63288405198353,9.30314490626378
Scolca,20290.0,Corse,2B042,12.6028287578118,16.1670825925613,11.4743082909485,12.5718077192202
Sermano,20212.0,Corse,2B005,10.8347239493768,14.9854852303166,10.090333421255,8.44539137298215
Serra-di-Fiumorbo,20243.0,Corse,2B135,11.7518193161526,13.4266219830608,9.34744122992786,8.44539137298215
Silvareccio,20215.0,Corse,2B072,10.0735752578069,13.4266219830608,8.63288405198353,9.30314490626378
Sisco,20233.0,Corse,2B224,12.8096797427322,15.0759028994858,10.9413868770707,10.0389399896356
Solaro,20240.0,Corse,2B123,13.0477257064909,13.4266219830608,10.2631500959392,9.30491504060178
Sorbo-Ocagnano,20213.0,Corse,2B077,11.1279276715606,13.4266219830608,8.63288405198353,9.30314490626378
Sorio,20246.0,Corse,2B230,11.6346260441073,15.4014339395924,10.8779544456154,9.69745722952034
Soveria,20250.0,Corse,2B074,12.6179969679342,14.9854852303166,9.34744122992786,9.69745722952034
